channel_artiste_id,collection_owners,collection_id,collection_title,release_year,collection_type,update_time
UClK0GMAh7JMRRgyT7H85dUw,"Turner, Machel Montano & Flavour",MPREb_Mn8oQl3ITyR,She Bad,,Single,01/01/2023 21:49
UCHAKI88Cm5sWHr_O3wkRwxQ,Harrysong,MPREb_pJxJieGyepd,She Knows (feat. Fireboy DML & Olamide),2021.0,Single,01/01/2023 22:05
UCewvfSec6vlYgRV_cnMjU3g,Olamide & Skepta,MPREb_vRyIHv1h3t1,Sheevita Juice,2018.0,Single,02/01/2023 00:01
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_XhN88Sp9vJD,Shele Gan Gan,2016.0,Single,01/01/2023 23:15
UCe3NRsuZReq3BC3rYGnINTg,Tony Tetuila & Duncan Mighty,MPREb_4jd62Zs0ks2,Shepe,2020.0,Single,01/01/2023 21:13
UCehhqT7086Y04HAQ121lu3g,iTasha & Davido,MPREb_4rQ8isW9DTT,Sheri,2020.0,Single,01/01/2023 20:57
UCewvfSec6vlYgRV_cnMjU3g,"Olamide, Reminisce & Dj Enimoney",MPREb_XgvesRFJOKu,Shibinshi (Eyan Ekerencha),2019.0,Single,02/01/2023 00:01
UCzcjw-vbU2cDJ9ZySwb4uIg,D'banj & Rayce,MPREb_QeBL5Pwxsfm,Shikishiki Mami,2017.0,Single,01/01/2023 21:09
UC97hKW1a1rzrMnzkKwaNx_g,Crayon,MPREb_6XZFJMy10bs,Shima,2020.0,Single,01/01/2023 20:49
UCwfpj2LQeVu7eA9g1s5Z-TQ,"Idahams, Peruzzi & Seyi Shay",MPREb_ehetTavo6qs,Shima (Remix),2020.0,Single,02/01/2023 00:50
UCx5IlXXEC_mzhxPsbu_XJlw,"Idahams, Peruzzi & Seyi Shay",MPREb_ehetTavo6qs,Shima (Remix),2020.0,Single,02/01/2023 00:23
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_dGiUijxzBXf,Shine | Forever,2019.0,Single,01/01/2023 22:53
UCUl1XQzvAXMLsio8rDG6pZw,Dhammy Gee & Mohbad,MPREb_W4DvHN729zS,Shingbain,2019.0,Single,01/01/2023 23:35
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi & Juls,MPREb_pLEuNsgoYT9,Shitor,2016.0,Single,01/01/2023 23:44
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_UJZlsSgFqpC,Sho Ja (feat. Larry Gaaga & Base One),2017.0,Single,02/01/2023 01:47
UC6o_fs8z32M9dNeQkvC7EDA,"Reekado Banks, Ice Berg Slim & DJ Hazan",MPREb_swc8oVsIabB,Sho Mo,2015.0,Single,02/01/2023 00:35
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_asfa58mw7Fi,Shoki,2014.0,Single,01/01/2023 23:15
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_qtcfpXDsVnt,"Shoki (Remix) (Female Version) (feat. Eva Alordiah, Chidinma & Cynthia Morgan)",2014.0,Single,01/01/2023 23:15
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_UwT0kJaUlN5,Shoki (Remix) (Male Version) (feat. Davido & Olamide),2014.0,Single,01/01/2023 23:15
UCewvfSec6vlYgRV_cnMjU3g,Olamide & DRB Lasgidi,MPREb_pRUyYYJRucA,Shomo,2019.0,Single,02/01/2023 00:01
UCAVkIPc4lvGShZ2LVoD8loQ,Praiz,MPREb_v2mSnLgBPsY,Shomolele,2018.0,Single,02/01/2023 00:32
UCbEIMwqhkeaqddlqQSDI5cw,Zlatan & Tiwa Savage,MPREb_agmWJcoSXXD,Shotan,2019.0,Single,02/01/2023 01:37
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan & Tiwa Savage,MPREb_agmWJcoSXXD,Shotan,2019.0,Single,02/01/2023 02:10
UCKnTkdyRxt_TvslgZEzncIg,Meaku & Iyanya,MPREb_wRBWkYyujGz,Show Dem,2020.0,Single,02/12/2022 10:27
UCKnTkdyRxt_TvslgZEzncIg,Meaku & Iyanya,MPREb_xCtnFOUAwP7,Show Dem,2020.0,Single,01/01/2023 22:32
UCAVkIPc4lvGShZ2LVoD8loQ,Praiz,MPREb_6PX9j8w2P95,Show Me Love,2017.0,Single,02/01/2023 00:32
UCUDkrpNBRUTZxeNpZCemDuw,Timaya & Urban Boyz,MPREb_ABoQZH5jgtd,Show Me Love,2015.0,Single,02/01/2023 01:31
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_2OssixfBBsL,Show Me Yuh Rozay (Remix) [feat. Ketchup & Olamide],2014.0,Single,02/01/2023 00:26
UC_lPr6_5dcv_1sOP_9Cubmg,WurlD,MPREb_SDPSjyfkhvj,Show You Off (feat. Shizzi & Walshy Fire),2016.0,Single,02/01/2023 01:54
UC_lPr6_5dcv_1sOP_9Cubmg,WurlD,MPREb_iibIIioqvP4,Show You Off (feat. Walshy Fire & Shizzi),2019.0,Single,02/01/2023 01:54
UClXTl2OdJ-BE89kw4csTYiA,Kizz Daniel,MPREb_4LDBht9D6yA,Shoye,2015.0,Single,01/01/2023 23:02
UCz4lijjm1xm7rJcip3ac65g,Oxlade,MPREb_nBCNNMEak6a,Shugar,2018.0,Single,02/01/2023 00:14
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_SebF1zvNb7P,Shut Up,2019.0,Single,01/01/2023 20:13
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_RbJBDJlyoBI,Shy,2019.0,Single,01/01/2023 21:09
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,MPREb_V1CW1cbMrNL,Sicker,2017.0,Single,02/12/2022 14:20
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,MPREb_1Lfx2OvQXOY,Sicker,2017.0,Single,01/01/2023 23:57
UCz4lijjm1xm7rJcip3ac65g,"Nailah Blackman, Oxlade & Dee Mad",MPREb_bEQtd1HUOaA,Sidung Pun It,2022.0,Single,02/01/2023 00:14
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_40yAP9bKjfx,Signature - EP,2017.0,EP,01/01/2023 22:32
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_7sDlq7zM7sV,Signs,2022.0,Album,02/01/2023 00:45
UCAVkIPc4lvGShZ2LVoD8loQ,Praiz,MPREb_Eay1RobcKFL,Silent Night,2017.0,Single,02/01/2023 00:32
UCUDkrpNBRUTZxeNpZCemDuw,Timaya,MPREb_htKVvZIbLcj,Sili-Kon,2019.0,Single,02/01/2023 01:31
UCmcJ2ThWCw9id0Yjjqu4HVg,D'Tunes & Teni,MPREb_HiyyA5NiVUe,Simbobo,2018.0,Single,02/01/2023 01:12
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_zbzwQnRycQe,Simi,2018.0,Album,02/01/2023 00:52
UCNBHI-xURToYIk3Xwkicdmw,Simi,UCNBHI-xURToYIk3Xwkicdmw_Videos,Simi_Videos,,Videos,02/01/2023 00:52
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_ElvMDOkWNxr,Simisola,2017.0,Album,02/01/2023 00:52
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_6kyHtrlw3gp,Single & Searching (feat. Falz),2017.0,Single,02/01/2023 01:56
UCw9FlX9lYekHPRw6_9SLWOA,"Adekunle Gold, Lucky Daye, & Banx & Ranx",MPREb_Q2nvWbb8cl6,Sinner (Remix),2021.0,Single,01/01/2023 19:42
UCw9FlX9lYekHPRw6_9SLWOA,Adekunle Gold,MPREb_ayFvcVp9QIv,Sinner (feat. Lucky Daye),2021.0,Single,01/01/2023 19:42
UCHxEAq_D6CJ1sn0tocJ6GdA,Joeboy,MPREb_TAUsFCV6w1M,Sip (Alcohol),2021.0,Single,01/01/2023 22:49
UCz4lijjm1xm7rJcip3ac65g,Governor of Africa & Oxlade,MPREb_IPdOOSIIGF0,Sisi Caro,2021.0,Single,02/01/2023 00:14
UC25DGtgYk5TwdksvtpeWYvA,Wizkid,MPREb_fU6L92KC4P9,Sisi Nene,2021.0,Single,02/01/2023 01:50
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_YTaWVeqE8xG,Skales,2017.0,Single,02/01/2023 00:56
UCSdKuswRnuEUmXu-ikPxqbA,Skales,UCSdKuswRnuEUmXu-ikPxqbA_Videos,Skales_Videos,,Videos,02/01/2023 00:56
UCE2ahAKzmP8phhIGpA6Mi4w,Bad Boy Timz,MPREb_C2rP4RKc3wn,Skelele (feat. Olamide),2021.0,Single,02/01/2023 01:36
UCNwUllQh84NeUHB56vTBAFw,Tekno,MPREb_t0fjPp9Arsu,Skeletun,2019.0,Single,02/01/2023 01:09
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_GDQkKqvkGyz,Skelewu,2014.0,Single,01/01/2023 20:57
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_1w7GcuEc0mX,Skelewu (Remix) (feat. Uhuru),2014.0,Single,01/01/2023 20:57
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,UCkpbqiPnZMHiUEoR0cZgo2Q_Videos,Skiibii_Videos,,Videos,02/01/2023 01:01
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_ShjAkdnoZ5d,Skin Tight (UK Remix) (feat. Stefflon Don & Haile),2017.0,Single,01/01/2023 23:44
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_YhVFAU86aI2,Skin Tight (feat. Efya),2015.0,Single,01/01/2023 23:44
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_P8MsWw3rqHB,Skintight (feat. Juls),2015.0,Single,01/01/2023 23:44
UC3XOjF6pqQWILVLbZofrg2Q,Falz & Bebe Cool,MPREb_NIEUbgO1iSh,Skip (Coke Studio Africa),2017.0,Single,01/01/2023 21:31
UC4VD3HwywldtzElu_kTfM_g,Camidoh & Magixx,MPREb_lNyHOMsSXbr,Slow,2022.0,Single,01/01/2023 23:25
UCz4lijjm1xm7rJcip3ac65g,Serani & Oxlade,MPREb_Mv190EACpyx,Slowly,2022.0,Single,02/01/2023 00:14
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_L08DboJvRq2,Small Ting,2019.0,Single,02/01/2023 00:52
UCpV3CYhchNHi1KnmnMU76IQ,2Baba,MPREb_st9s1paVWTu,Smile,2022.0,Single,01/01/2023 19:25
UC25DGtgYk5TwdksvtpeWYvA,WizKid,MPREb_8I4iyLnDp0c,Smile (feat. H.E.R.),2020.0,Single,02/01/2023 01:50
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_zFjpcxIpsuC,Smile For Me,2017.0,Single,02/01/2023 00:52
UCNBHI-xURToYIk3Xwkicdmw,Simi,MPREb_qT56ZdlDAIn,Smile For Me (Sigag Lauren Remix),2017.0,Single,02/01/2023 00:52
UC6Idoh6aC4rscuwiZCq6Lyg,"Kiitan, Dj Java & LadiPoe",MPREb_M09FL2dt5Af,Sneak,2017.0,Single,01/01/2023 23:09
UCNBHI-xURToYIk3Xwkicdmw,Simi & Joeboy,MPREb_NuZEq6syjsa,So Bad,2021.0,Single,02/01/2023 00:52
UCHxEAq_D6CJ1sn0tocJ6GdA,Simi & Joeboy,MPREb_NuZEq6syjsa,So Bad,2021.0,Single,01/01/2023 22:49
UCeM_6KLtHjn1xd3fShyqONQ,Bella Shmurda & Popcaan,MPREb_eijGujm1EvL,So Cold,2021.0,Single,01/01/2023 20:10
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_0q6IfujFhCb,So Crazy (feat. Lil Baby),2020.0,Single,01/01/2023 20:57
UCcHJhU4S-CbjEJY-8bCxegA,Buju,MPREb_e3eq3WCDwbx,So Lovely,2020.0,Single,01/01/2023 20:16
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_Qd0cy0WBbqk,Soapy,2019.0,Single,01/01/2023 23:54
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_UWNPCEsPnHJ,Soapy,2019.0,Single,02/12/2022 14:14
UClXTl2OdJ-BE89kw4csTYiA,Kiss Daniel,MPREb_xSM3dtswq72,Sofa,2017.0,Single,01/01/2023 23:02
UC60F2Ngz1ZkAP6v_PwgSY0A,"Wanitwa Mos, Master KG & Omah Lay",MPREb_9W5IoTXgaIG,Sofa Silahlane (Remix) (feat. Nkosazana Daughter & Lowsheen),2022.0,Single,02/01/2023 00:12
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,MPREb_nErayQJsqgO,Soke,2015.0,Single,01/01/2023 23:57
UCewvfSec6vlYgRV_cnMjU3g,Joshbeatz & Olamide,MPREb_a7q4E9MVFby,Soke (UK Remix),2016.0,Single,02/01/2023 00:01
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers,MPREb_aLCFBMF3YwL,Solace (Amapiano Refix),2021.0,Single,01/01/2023 19:49
UC3XOjF6pqQWILVLbZofrg2Q,Simi & Falz,MPREb_eSGIuE60x3N,Soldier (Full Length Movie),2016.0,Single,01/01/2023 21:31
UCNBHI-xURToYIk3Xwkicdmw,Simi & Falz,MPREb_eSGIuE60x3N,Soldier (Full Length Movie),2016.0,Single,02/01/2023 00:52
UC3XOjF6pqQWILVLbZofrg2Q,Simi & Falz,MPREb_Xg2ptfCg1iF,Soldier: The Movie (Trailer),2016.0,Single,01/01/2023 21:31
UCNBHI-xURToYIk3Xwkicdmw,Simi & Falz,MPREb_Xg2ptfCg1iF,Soldier: The Movie (Trailer),2016.0,Single,02/01/2023 00:52
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,MPREb_x25UN1oXnet,Somebody (feat. Kizz Daniel),2020.0,Single,02/01/2023 01:01
UCx5IlXXEC_mzhxPsbu_XJlw,Peruzzi & Davido,MPREb_qBkfET7wEXo,Somebody Baby,2021.0,Single,02/01/2023 00:23
UCehhqT7086Y04HAQ121lu3g,Peruzzi & Davido,MPREb_qBkfET7wEXo,Somebody Baby,2021.0,Single,01/01/2023 20:57
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_XpaMwQiHPyY,Someone Like You,2018.0,Single,01/01/2023 21:49
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_cHFykVmr7M2,Something Better,2020.0,Single,01/01/2023 22:53
UCw9FlX9lYekHPRw6_9SLWOA,Adekunle Gold,MPREb_qcBjAscrxUY,Something Different,2020.0,Single,01/01/2023 19:42
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_qitli543f6A,Something Else,2021.0,EP,01/01/2023 23:44
UC3XOjF6pqQWILVLbZofrg2Q,YCee & Falz,MPREb_zeHmkXO4zeh,Something Light,2017.0,Single,01/01/2023 21:31
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_5n5dWoJVeym,Something for Something (feat. Cassper Nyovest),2018.0,Single,01/01/2023 21:09
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_5IjCz6YVn3W,Something for Something (feat. Cassper Nyovest),2018.0,Single,01/01/2023 21:09
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_IhfeF8XniQn,Something to Live For,2021.0,Album,02/01/2023 00:26
UC97hKW1a1rzrMnzkKwaNx_g,Crayon,MPREb_9SPIvY87Acw,Sometime,2020.0,Single,01/01/2023 20:49
UCzp5sl69LRuTFz-a8NnuC3Q,T.I BLAZE,MPREb_hIuXQZK1anQ,Sometimes,2021.0,Single,02/01/2023 01:24
UCzp5sl69LRuTFz-a8NnuC3Q,T.I BLAZE,MPREb_2PFvgdPMv9x,Sometimes (Remix) (feat. Olamide),2022.0,Single,02/01/2023 01:24
UCHxEAq_D6CJ1sn0tocJ6GdA,Joeboy,MPREb_4ahzoIJyrhl,Somewhere Between Beauty & Magic,2021.0,Album,01/01/2023 22:49
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_SE3AsPzokr3,Son of Mercy,2016.0,EP,01/01/2023 20:57
UCXpwMBkmVT2PXVmMmAXateg,Ajebo Hustlers,MPREb_RNHuYYDg4mm,Sophisticated Iyawo,2017.0,Single,01/01/2023 19:49
UCcHJhU4S-CbjEJY-8bCxegA,BNXN fka Buju,MPREb_RzTkGbcmlBX,Sorry I'm Late,2021.0,Album,01/01/2023 20:16
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_eZREis6LOsK,Sote,2018.0,Single,01/01/2023 23:07
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_W0j69dizzC5,SoundGod Fest Reloaded,2021.0,Album,02/01/2023 00:45
UCy6qn2oxmoXA4_gBA5Q7zPw,Rema,MPREb_1ytAjDJDEI4,Soundgasm,2021.0,Single,02/01/2023 00:38
UCy6qn2oxmoXA4_gBA5Q7zPw,"Rema, Dj Yo! & Max Wallin’",MPREb_XV58euhWgYf,Soundgasm (Dj Yo! X Max Wallin’ Remix),2022.0,Single,02/01/2023 00:38
UCy6qn2oxmoXA4_gBA5Q7zPw,"Rema, Puri, & The Plugz Europe",MPREb_asqbAh2nhow,Soundgasm (Puri x The Plugz Remix),2022.0,Single,02/01/2023 00:38
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_QBJ5Tb8x7lM,Soundgod Fest Vol.1,2018.0,Album,02/01/2023 00:45
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_VluQ92Gjghd,"Soundgod Fest, Vol. 1",2019.0,Album,02/01/2023 00:45
UC25DGtgYk5TwdksvtpeWYvA,WizKid,MPREb_6pjhjKBLBhB,Sounds From The Other Side,2017.0,Album,02/01/2023 01:50
UCx5IlXXEC_mzhxPsbu_XJlw,Peruzzi,MPREb_cMe7Uxm1HiU,Southy Love (feat. Fireboy DML),2020.0,Single,02/01/2023 00:23
UC4X7v-1s1W6XPq8g0Zs2VMw,AKA & Patoranking,MPREb_KW7fV1Tx4t8,Special Fi Mi (Coke Studio South Africa Season 2),2016.0,Single,02/01/2023 00:19
UCfuByKJ2B06MHdKXSnLM7Qg,Guchi,MPREb_fxDdEp7yxYI,Speedometer,2022.0,Single,01/01/2023 22:03
UCppZ_aSXAY-zuzKigCRqAow,Amaarae,MPREb_f4caDVfUyNp,Spend Some Time (feat. Wande Coal),2019.0,Single,01/01/2023 19:51
UCewvfSec6vlYgRV_cnMjU3g,Olamide,MPREb_eAeKt8WAvwV,Spirit,2019.0,Single,02/01/2023 00:01
UCcHJhU4S-CbjEJY-8bCxegA,Buju,MPREb_rQwjuxScpUf,Spiritual (feat. Zlatan),2019.0,Single,01/01/2023 20:16
UCHxEAq_D6CJ1sn0tocJ6GdA,Joeboy,MPREb_SyQmlzNQXCa,Spiritual Gbedu - A COLORS SHOW,2022.0,Single,01/01/2023 22:49
UCwfpj2LQeVu7eA9g1s5Z-TQ,Seyi Shay,MPREb_UtT3bf4rcF2,Spread Love (Live),2021.0,Single,02/01/2023 00:50
UCSXSWWhrP3C_lhUqO3qH6xw,Falz & Niniola,MPREb_keQcdAFJh5i,Squander,2020.0,Single,01/01/2023 23:57
UC3XOjF6pqQWILVLbZofrg2Q,Falz & Niniola,MPREb_keQcdAFJh5i,Squander,2020.0,Single,01/01/2023 21:31
UC3XOjF6pqQWILVLbZofrg2Q,"Falz, Kamo Mphela, & Mpura",MPREb_0j7feMpSPio,Squander (Remix) (feat. Niniola & Sayfar),2021.0,Single,01/01/2023 21:31
UC_cE27XR3vVFMf4sYZVsj3A,Phyno,MPREb_lmZ4vvbKGnq,Stacks,2021.0,Single,02/01/2023 00:26
UCe7IJd_8FJIETlOyhMvKU7A,Zoro,MPREb_9V5kXdzsiY5,Stainless,2018.0,Single,02/01/2023 02:13
UCP-_jH7CH7xXEDfAsWJLiCw,"Korede Bello, Gyptian, DJ Tunez & Young D",MPREb_oSdQu9jNBPZ,Stamina (International Remix),2018.0,Single,01/01/2023 23:07
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_hnPmt4bPLdO,Stand Strong (feat. Sunday Service Choir),2022.0,Single,01/01/2023 20:57
UC6o_fs8z32M9dNeQkvC7EDA,Reekado Banks,MPREb_vWgCVKsBaK4,Standard,2016.0,Single,02/01/2023 00:35
UCt7KNkaOhBpesOJHMx2ASnw,Fireboy DML,MPREb_eHNaxK7X3cu,Star,2018.0,Single,01/01/2023 21:45
UCO4TFKYiSDo7vOQC04mr7Fg,Ayra Starr,MPREb_r1bcA2EUDNE,Stars,2022.0,Single,01/01/2023 19:56
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola & Johnny Drille,MPREb_Bo8GVflx61j,Start All Over,2016.0,Single,01/01/2023 23:57
UCRhktc7REnezMLCx1ip35Mw,Niniola & Johnny Drille,MPREb_Bo8GVflx61j,Start All Over,2016.0,Single,01/01/2023 22:53
UCCsgq_4leY82ad-MaGw8BAQ,VECTOR,MPREb_MMsY1aMgHKK,State of Surprise,2010.0,Album,02/01/2023 01:43
UCgA-7_DsONWLkHl-cRSvvHg,Kcee & Skiibii,MPREb_068Y1q40Hcf,Stay With Me,2015.0,Single,01/01/2023 22:58
UCkpbqiPnZMHiUEoR0cZgo2Q,Kcee & Skiibii,MPREb_068Y1q40Hcf,Stay With Me,2015.0,Single,02/01/2023 01:01
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_ItuQOH54khp,Stories That Touch,2015.0,Album,01/01/2023 21:31
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_j3qIvHRVZvJ,Stories That Touch (TV Commercial),2015.0,Single,01/01/2023 21:31
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_T4CUzD0JAGR,Story Story,2021.0,Single,01/01/2023 22:32
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_SjltcNCwYMn,Story Story (feat. Oritsefemi),2014.0,Single,01/01/2023 22:32
UCewvfSec6vlYgRV_cnMjU3g,Olamide,MPREb_23lmYpTtAOK,Street OT,2014.0,Album,02/01/2023 00:01
UCr61sufuLt7_eB7ak1bXHIg,Burna Boy,MPREb_zW1vgX31Peu,Streets of Africa,2017.0,Single,01/01/2023 20:24
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_tIWI4dtK4eX,Strength,2015.0,Single,01/01/2023 21:31
UCzcjw-vbU2cDJ9ZySwb4uIg,D'Banj,MPREb_5vuOiIkCi2f,"Stress Free, Chapter 1",2021.0,Album,01/01/2023 21:09
UCz4lijjm1xm7rJcip3ac65g,"Mix Master David, Verse Simmonds & Oxlade",MPREb_atsdx1rykD6,Stuntin,2021.0,Single,02/01/2023 00:14
UC2yYpgqxoUwu00Y3TMZ6cNA,Ice Prince,MPREb_Z6ZWvw4E9Yg,Successful,,Single,01/01/2023 22:20
UCNwUllQh84NeUHB56vTBAFw,Tekno,MPREb_pNjcSBqGaFi,Sudden,2020.0,Single,02/01/2023 01:09
UCh-VZa381UUDND3OtMKLudg,Victony,MPREb_o3yERdRrvhn,Suffer Man,2022.0,Single,02/01/2023 01:46
UC6o_fs8z32M9dNeQkvC7EDA,Reekado Banks,MPREb_YSQYAuuIAZf,Sugar Baby,2015.0,Single,02/01/2023 00:35
UCewvfSec6vlYgRV_cnMjU3g,DJ Enimoney & Olamide,MPREb_mYLTsyeJfEI,Sugar Daddy,2021.0,Single,02/01/2023 00:01
UCmcJ2ThWCw9id0Yjjqu4HVg,Teni,MPREb_GYEXKuq0HBk,SugarMummy,2019.0,Single,02/01/2023 01:12
UCbEIMwqhkeaqddlqQSDI5cw,Tiwa Savage,MPREb_ilO3GM4NjvC,Sugarcane,2017.0,EP,02/01/2023 01:37
UCpzSGWR_sUBBf0F-HReYOKA,"Camidoh, Mayorkun & Darkoo",MPREb_H7nX7w750MV,Sugarcane (Remix) (feat. King Promise),2022.0,Single,01/01/2023 23:33
UCpzSGWR_sUBBf0F-HReYOKA,"Camidoh, Mayorkun & Darkoo",MPREb_0J9zR7Pl98w,Sugarcane (Remix) (feat. King Promise),2022.0,Single,02/12/2022 14:01
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_bvEXIB7c43f,Suh Different,2018.0,Single,02/01/2023 00:19
UCewvfSec6vlYgRV_cnMjU3g,Olamide,MPREb_5YFGsK6kaQT,Summer Body (feat. Davido),2017.0,Single,02/01/2023 00:01
UCHxEAq_D6CJ1sn0tocJ6GdA,Blaq Jerzee & Joeboy,MPREb_iAO9pImLsM7,Summer Bounce,2021.0,Single,01/01/2023 22:49
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton,MPREb_BXoYOCJr6v3,Summer Love,2022.0,Single,01/01/2023 19:22
UCwfpj2LQeVu7eA9g1s5Z-TQ,Seyi Shay,MPREb_q4kXhW45f8I,Summer Vibe,2019.0,Album,02/01/2023 00:50
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_Q1o1ma1tnZn,Sun Momi,2019.0,Single,01/01/2023 23:07
UCCjfbcoH0ZYT0r1jScDHJMg,Asake,MPREb_njRLW5PLU2P,Sungba (Remix) (feat. Burna Boy),2022,Single,2-1-2023 10:16
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_kIYlLCWLtDD,Sunshine,2018.0,Single,02/01/2023 00:19
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_3ahLipmKYSk,Supernova,2019.0,Single,01/01/2023 23:44
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_mXRHVY7fRzk,Supernova (Live at emPawa Room),2019.0,Single,01/01/2023 23:44
UC25DGtgYk5TwdksvtpeWYvA,Wizkid,MPREb_hrkB9Tzx6LS,Superstar,2011.0,Album,02/01/2023 01:50
UCSdKuswRnuEUmXu-ikPxqbA,Ceeboi & Skales,MPREb_6QbX2pqoiBz,Superwoman,2019.0,Single,02/01/2023 00:56
UCNwUllQh84NeUHB56vTBAFw,Tekno,MPREb_GKN63KuVxVc,Suru,2019.0,Single,02/01/2023 01:09
UClXTl2OdJ-BE89kw4csTYiA,Remy Crown & Kizz Daniel,MPREb_JgeNAhR3oZ5,Sweet As e Be,2020.0,Single,01/01/2023 23:02
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_sCTZfHipLk5,Sweet Boy,2018.0,Single,01/01/2023 21:31
UCcHJhU4S-CbjEJY-8bCxegA,Dai Verse & BNXN fka Buju,MPREb_QJK3Q8zPALG,Sweet Daddy,2022.0,Single,01/01/2023 20:16
UCqRU-2tVwgJf69FpIBWCMEA,Dai Verse & BNXN fka Buju,MPREb_QJK3Q8zPALG,Sweet Daddy,2022.0,Single,01/01/2023 20:52
UCqRU-2tVwgJf69FpIBWCMEA,Dai Verse,MPREb_GrfN5paKzIc,Sweet Daddy,2021.0,Single,01/01/2023 20:52
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_KilQRQxDB0X,Sweet Distractions,2022.0,Album,02/01/2023 00:56
UCe3NRsuZReq3BC3rYGnINTg,Duncan Mighty,MPREb_BMWgcxRFrjo,Sweet Love,2019.0,Single,01/01/2023 21:13
UC25DGtgYk5TwdksvtpeWYvA,WizKid,MPREb_VwMa8nlShdb,Sweet Love,2016.0,Single,02/01/2023 01:50
UCe3NRsuZReq3BC3rYGnINTg,Duncan Mighty,MPREb_QxujgrbKNUc,Sweet Love (feat. Don N),2019.0,Single,01/01/2023 21:13
UCgA-7_DsONWLkHl-cRSvvHg,Kcee,MPREb_0piNZzPm8JD,Sweet Mary J,2020.0,Single,01/01/2023 22:58
UCgA-7_DsONWLkHl-cRSvvHg,Kcee,MPREb_wFcVrLlcPd2,Sweet Mary J (Instrumental),2020.0,Single,01/01/2023 22:58
UCgA-7_DsONWLkHl-cRSvvHg,Kcee,MPREb_eQ3t1ryeb7P,Sweet Mary J (Instrumental),2020.0,Single,01/01/2023 22:58
